edan_id	title	barcode	specimen_guid	media_count	media_guid	ids_id	USNM Number	Other Numbers	stain_status
edanmdm-nmnhbotany_2161491	Rosa gentiliana H. Lév. & Vaniot	00107854	http://n2t.net/ark:/65665/3ccea1ec1-0ae2-45cc-98db-fba027f58bc2	1.0	http://n2t.net/ark:/65665/m3e2dfcd83-290b-4dcb-a8a2-cd5aaffe2cac	NMNH-00107854-000001	801328	fiche number : 0347/E06	stained
edanmdm-nmnhbotany_2123118	Daphniphyllum paxianum Rosenthal in Engl.	00109487	http://n2t.net/ark:/65665/30a01cc67-5b9e-4da1-a048-e2d8bfe2857d	1.0	http://n2t.net/ark:/65665/m3d2d94b70-3ff6-4183-ad91-ddc3db602c95	NMNH-00109487-000001	459230	fiche number : 0478/C04	unstained
edanmdm-nmnhbotany_2098538	Gentiana monantha A. Nelson	00111541	http://n2t.net/ark:/65665/3492df4ac-2065-4778-ac07-b14adda661b9	1.0	http://n2t.net/ark:/65665/m3b9dab05e-eb41-4f70-a4f4-bf40ee1577df	NMNH-00111541	580484	fiche number : 0693/A08	unstained
edanmdm-nmnhbotany_2168123	Orthosia thymifolia Schltr.	00112352	http://n2t.net/ark:/65665/34870a35b-39f9-4bcf-a94d-bae50e483624	1.0	http://n2t.net/ark:/65665/m3cc3640cd-9c79-4c27-b5e6-a08f6e5cfded	NMNH-00112352	1495528	fiche number : 1076/C08	unstained
edanmdm-nmnhbotany_2125513	Strychnos tepicensis Standl.	00112979	http://n2t.net/ark:/65665/33840f948-7f60-498f-abde-7c403cc3a9b0	1.0	http://n2t.net/ark:/65665/m3d07a2f9a-0478-4e4f-a884-e8983b8df856	NMNH-00112979-000001	300272	fiche number : 0689/E06	unstained
edanmdm-nmnhbotany_2080021	Buddleja wrightii B.L. Rob.	00113072	http://n2t.net/ark:/65665/332d24c37-a07e-495e-911e-90e460917ced	1.0	http://n2t.net/ark:/65665/m3d262ed75-b626-4abe-b65a-0f798cecb813	NMNH-00113072	48646	fiche number : 0691/B10	unstained
edanmdm-nmnhbotany_2788831	Vateria acuminata Thwaites, nom. illeg.	00114398	http://n2t.net/ark:/65665/3ef52c8bc-3503-4433-9bfe-f46584b6b790	1.0	http://n2t.net/ark:/65665/m3de8a4137-b399-4ccb-90da-5808ae6a375f	NMNH-00114398-000001	597445	fiche number : 1072/D07	unstained
edanmdm-nmnhbotany_2168187	Loasa bipinnata Donn. Sm.	00115206	http://n2t.net/ark:/65665/35d086a0c-290e-43eb-9600-e8694eb858b0	1.0	http://n2t.net/ark:/65665/m35fd2dcee-8bbd-4219-b42c-a12f5826be59	NMNH-00115206-000001	1336696	fiche number : 0572/A02	unstained
edanmdm-nmnhbotany_2124439	Begonia bicolor S. Watson	00115252	http://n2t.net/ark:/65665/318496d32-a24d-4f4d-bc21-7baddffa9398	1.0	http://n2t.net/ark:/65665/m33f794adf-5c6c-4178-b371-bea57b6f17a2	NMNH-00115252-000001	46872	fiche number : 0572/D10	stained
edanmdm-nmnhbotany_2092105	Ligularia konkalingensis Hand.-Mazz.	00115979	http://n2t.net/ark:/65665/3b0978b5d-74f2-4928-b3d2-efadef9b7775	1.0	http://n2t.net/ark:/65665/m3741721c8-f83c-4428-a62b-3ec300cbb472	NMNH-00115979	1333817	Multi-sheeted specimen : Sheet 02 of 02	unstained
edanmdm-nmnhbotany_2156336	Ardisia whitfordii Mez	00116242	http://n2t.net/ark:/65665/3db892a78-a7c4-40e8-992a-6926fe9204cc	1.0	http://n2t.net/ark:/65665/m34924b920-2df2-4a3d-897f-dbbec71274cb	NMNH-00116242-000001	851783	fiche number : 0670/A06	unstained
edanmdm-nmnhbotany_2110637	Lyonia angulata Urb. & Ekman	00116810	http://n2t.net/ark:/65665/3feb696bf-0596-4e01-ad55-68d166135004	1.0	http://n2t.net/ark:/65665/m37efd6ff6-7833-4d9a-ba23-fbca50de48d4	NMNH-00116810-000001	1410395	fiche number : 0659/A11	unstained
edanmdm-nmnhbotany_2113070	Glyptopleura marginata D.C. Eaton in C. King	00119846	http://n2t.net/ark:/65665/36a1d0b3f-8b47-40a9-8737-fd4ebee777fa	1.0	http://n2t.net/ark:/65665/m3a6b49bd0-a4be-442d-971c-87b44f3285d1	NMNH-00119846-000001	47826	fiche number : 0982/B10	stained
edanmdm-nmnhbotany_2094682	Miconia boissieriana Cogn. in A. DC.	00120770	http://n2t.net/ark:/65665/319ed1f9b-8452-40da-92f9-3c1245ec187a	1.0	http://n2t.net/ark:/65665/m376a91785-dfe7-4d2c-9893-a66c103488c9	NMNH-00120770	78526	fiche number : 0619/C04	stained
edanmdm-nmnhbotany_2126824	Stachys hebens Epling	00121366	http://n2t.net/ark:/65665/316765242-5520-49db-a975-1e79f89bf9ec	1.0	http://n2t.net/ark:/65665/m3f6043414-81a1-476e-b8c5-35ab515a4cbd	NMNH-00121366-000001	533495	fiche number : 0748/C12	unstained
edanmdm-nmnhbotany_2159640	Micranthemum tetrandrum C. Wright in Sauvalle	00122524	http://n2t.net/ark:/65665/386f73d55-4ad4-4e6a-8b0d-5c376b894743	1.0	http://n2t.net/ark:/65665/m35896805c-f990-4d63-88d3-b9efc4813279	NMNH-00122524-000001	47482	fiche number : 0783/C05	stained
edanmdm-nmnhbotany_10077672	Paraboea luzoniensis Merr.	00126004	http://n2t.net/ark:/65665/35110856b-14be-4014-959f-76e1c192b652	1.0	http://n2t.net/ark:/65665/m387c87bc6-e883-4ccc-9385-323f7a7ee786	NMNH-00126004-000001	710159	fiche number : 0795/D01	unstained
edanmdm-nmnhbotany_2094448	Erigeron cinereus A. Gray	00128914	http://n2t.net/ark:/65665/33d35a847-c4ae-4db9-954a-f90245e32516	1.0	http://n2t.net/ark:/65665/m38463e761-d91d-48b9-b11f-43f8f3364af1	NMNH-00128914	78725	fiche number : 0911/C12	stained
edanmdm-nmnhbotany_2075303	Eupatorium capitatum Rusby	00147525	http://n2t.net/ark:/65665/3848376dc-93dc-4d84-9cc7-c07eb611f25d	1.0	http://n2t.net/ark:/65665/m35ccff065-8ce5-4979-8c98-f8ec47188b08	NMNH-00147525-000001	325869	fiche number : 0882/D06	unstained
edanmdm-nmnhbotany_2789432	Najas major var. gracilis Morong	00086687	http://n2t.net/ark:/65665/31de11ce6-f8a9-474b-8ff9-f8cab99d025f	1.0	http://n2t.net/ark:/65665/m3d1f16ff7-cd68-4b1a-9fd1-b4d1fbf58c96	NMNH-00086687-000001	2604109	fiche number : 0074/D01	unstained
edanmdm-nmnhbotany_2136048	Toxicoscordion arenicola A. Heller	00091705	http://n2t.net/ark:/65665/3063ef7ce-bf4b-475b-a008-8cdb4e4869e7	1.0	http://n2t.net/ark:/65665/m393187392-35a4-45e4-8796-9a1fc9121423	NMNH-00091705-000001	611775	fiche number : 0126/B05	unstained
edanmdm-nmnhbotany_2079766	Arundinaria kurilensis Rupr.	00139475	http://n2t.net/ark:/65665/3240c3046-5a88-4819-a4d3-990ec3ad9d4e	1.0	http://n2t.net/ark:/65665/m3dce4f970-9d6a-4a0c-a6e5-8f6d3a56db8e	NMNH-00139475	2808849		unstained
edanmdm-nmnhbotany_2088356	Fritillaria pallidiflora var. uniflora Regel in Regel & Herder	00385504	http://n2t.net/ark:/65665/338307a27-6c22-421b-b39e-6fe0c195db8a	1.0	http://n2t.net/ark:/65665/m37f9fa49c-76ac-4136-be54-1f2f38567647	NMNH-00385504	35555		stained
edanmdm-nmnhbotany_2095131	Sporobolus ozarkanus Fernald	00141532	http://n2t.net/ark:/65665/3912496ba-a1e0-4965-b766-9dd2d9abd428	1.0	http://n2t.net/ark:/65665/m3e2ddf82f-8688-4c7f-8f84-334690acfd71	NMNH-00141532	671791	fiche number : 0062/D03	unstained
edanmdm-nmnhbotany_2106104	Brachypodium pubifolium Hitchc.	00345203	http://n2t.net/ark:/65665/361a01cd0-77f8-4c81-88d3-9c3b19740023	1.0	http://n2t.net/ark:/65665/m3f3118acb-fa93-45f5-9c46-d93c5adda5dc	NMNH-00345203	1614437		unstained
edanmdm-nmnhbotany_10087644	Panicum sphaerocarpon var. floridanum Vasey	00623621	http://n2t.net/ark:/65665/322a6b100-a9b6-4bd1-85ca-e6135daae5e5	1.0	http://n2t.net/ark:/65665/m306a19c29-4eed-4640-bc09-4047d95d8cd1	NMNH-00623621-000001	823303		unstained
edanmdm-nmnhbotany_2085346	Coix gasteenii B.K. Simon	00324423	http://n2t.net/ark:/65665/3f10f44da-c9ac-464a-940f-0f52b1382e95	1.0	http://n2t.net/ark:/65665/m315992f3f-34d1-4c11-afc6-10172bbc8c66	NMNH-00324423	3189886	Multi-sheeted specimen : Sheet 02 of 02	unstained
edanmdm-nmnhbotany_2137736	Hypericum natalense J.M. Wood & M.S. Evans	00623811	http://n2t.net/ark:/65665/32e7328a9-002d-4309-9e0f-42b4ccf6acb0	1.0	http://n2t.net/ark:/65665/m3ac819e2b-9cb9-4ffd-8ddd-34c9b6323826	NMNH-00623811-000001	206527		stained
edanmdm-nmnhbotany_2110672	Arceuthobium gillii subsp. nigrum Hawksw. & Wiens	00512809	http://n2t.net/ark:/65665/3ac106e71-08f8-4953-ad13-72a895d777b7	1.0	http://n2t.net/ark:/65665/m3aa3fd024-c163-4ac5-9b9a-4bc1cbf499f9	NMNH-00512809-000001	2481904		unstained
edanmdm-nmnhbotany_2129832	Heliotropium physocalycium Donn. Sm.	00512985	http://n2t.net/ark:/65665/301f065b2-8904-4308-a3ab-dfc45ec4372f	1.0	http://n2t.net/ark:/65665/m3ed8d49dd-55d1-48ce-94aa-8cface087a48	NMNH-00512985-000001	399613		unstained
edanmdm-nmnhbotany_2787745	Triumfetta quercetorum Bullock	00577784	http://n2t.net/ark:/65665/3b53ab0f6-6165-47e6-bb58-01fe67aa3ce1	1.0	http://n2t.net/ark:/65665/m395bf2ffe-d231-47e5-9b6d-a60a9bb138a7	NMNH-00577784-000001	1699618		unstained
edanmdm-nmnhbotany_2875666	Rubus spectabilis Pursh	00830207	http://n2t.net/ark:/65665/38120bedc-c60e-4676-9e0e-16a561172927	1.0	http://n2t.net/ark:/65665/m3626e4bcb-698a-4d0d-bd94-35ee3a63b62f	NMNH-00830207	94964	undefined : 176	stained
edanmdm-nmnhbotany_2133309	Mitrephora williamsii C.B. Rob.	00098747	http://n2t.net/ark:/65665/387f5a53d-4c43-4e5e-bd26-e6b62dbbe48a	1.0	http://n2t.net/ark:/65665/m34ec87901-e82d-4c2e-ab6f-6c00026348b5	NMNH-00098747-000001	707876	fiche number : 0283/D05	unstained
edanmdm-nmnhbotany_10081743	Macrocarpaea pinetorum Alain	00931016	http://n2t.net/ark:/65665/3db34c91e-e253-4fac-87ea-2dacc1258c9a	1.0	http://n2t.net/ark:/65665/m398fe0b9d-6b84-468d-b21d-19d255bf48b1	NMNH-00931016-000001	2815199		unstained
edanmdm-nmnhbotany_10081890	Galactia elliptifoliola Merr.	00931111	http://n2t.net/ark:/65665/3f33a5e56-a26c-42a2-a248-0fd16ad83bc3	1.0	http://n2t.net/ark:/65665/m3ce702334-4463-4235-bd5d-a07eecd21be2	NMNH-00931111-000001	2333820		unstained
edanmdm-nmnhbotany_10365085	Moricandia divaricata Coss.	01125510	http://n2t.net/ark:/65665/30a3f5ce6-ea88-4323-857a-3ce8496d7f0e	1.0	http://n2t.net/ark:/65665/m3073b81fa-19f6-46e5-baaf-832ec1a52cff	NMNH-01125510	127587		stained
edanmdm-nmnhbotany_10354667	Juniperus nipponica Maxim.	01117966	http://n2t.net/ark:/65665/393b6f137-b55f-4d0f-b1b9-9bc451c7ee78	1.0	http://n2t.net/ark:/65665/m33b5d0164-d58b-4bf1-b31c-c5c82c480194	NMNH-01117966	99014		stained
edanmdm-nmnhbotany_2098040	Xylophacos iodopetalus Greene ex Rydb.	00004146	http://n2t.net/ark:/65665/3f97fd030-7c1c-4824-9aea-e22662b9f192	1.0	http://n2t.net/ark:/65665/m33232d474-712c-4bdd-9465-391ab0635140	NMNH-00004146	369927	fiche number : 0410/D03	unstained
edanmdm-nmnhbotany_2113757	Stizolobium deeringianum Bort	00004529	http://n2t.net/ark:/65665/3653f06b1-42c3-403e-bebe-9c523faddb2c	1.0	http://n2t.net/ark:/65665/m330343cac-36fe-4f6a-9344-87897735de1c	NMNH-00004529-000001	66792	fiche number : 0429/A09	unstained
edanmdm-nmnhbotany_2099043	Lycium hassei Greene	00027260	http://n2t.net/ark:/65665/3f149d26e-4dd5-43e4-9e9a-0362149d80e6	1.0	http://n2t.net/ark:/65665/m3c9ae6858-34e8-4636-855b-bf3e5519d09a	NMNH-00027260	47884	fiche number : 0759/B08	stained
edanmdm-nmnhbotany_2079610	Solanum jalcae var. pubescens Correll	00027632	http://n2t.net/ark:/65665/373a687d9-a65b-4647-9076-b6384ea7bb5b	1.0	http://n2t.net/ark:/65665/m3327006cc-c639-4736-b67c-ab8068dd983f	NMNH-00027632	2370194	fiche number : 0765/C01	unstained
edanmdm-nmnhbotany_2121009	Cordia colombiana Killip	00036924	http://n2t.net/ark:/65665/34ad0d9fb-0114-4af2-9484-bc52682da0b5	1.0	http://n2t.net/ark:/65665/m3268765b0-11e9-4c79-a445-7baa30697135	NMNH-00036924-000001	1140963	fiche number : 0723/D01	unstained
edanmdm-nmnhbotany_2092657	Asplenium insiticium Brack. in Wilkes	00065548	http://n2t.net/ark:/65665/31240efb4-d6a4-467d-9b36-a42ea19cdfc9	1.0	http://n2t.net/ark:/65665/m3c1275fb0-a655-4d1b-92ef-a840cad9a80b	NMNH-00065548	50453	fiche number : 1050/E05	stained
edanmdm-nmnhbotany_10132076	Bahia parviflora A. Gray	01100515	http://n2t.net/ark:/65665/39060be40-791b-4cbf-a020-b2afe06f5dd4	1.0	http://n2t.net/ark:/65665/m32fa1c94a-635c-4221-9a0f-d17f01888f7e	NMNH-01100515	78588		stained
edanmdm-nmnhbotany_10186914	Carlowrightia ovata A. Gray	01100642	http://n2t.net/ark:/65665/3de2a6b66-5b63-497c-8dd0-39c2e208b4df	1.0	http://n2t.net/ark:/65665/m39f3ee87b-e776-4e8f-8fa2-9ba267d962c6	NMNH-01100642	1320644		unstained
edanmdm-nmnhbotany_11353317	Gaillardia mexicana A. Gray	01106397	http://n2t.net/ark:/65665/3484caaee-fef9-404e-817d-5d266fd77540	1.0	http://n2t.net/ark:/65665/m3137e660b-0d83-45ed-9e7b-4964b8551751	NMNH-01106397	1401445		unstained
edanmdm-nmnhbotany_10263805	Abutilon reticulatum Rose	01108020	http://n2t.net/ark:/65665/3c3729811-9746-4036-9b3d-766e4588020c	1.0	http://n2t.net/ark:/65665/m32581869d-1ed4-4e8f-8942-85538f7845ad	NMNH-01108020	330873		unstained
edanmdm-nmnhbotany_10270224	Hedysarum cyprium Boiss.	01108273	http://n2t.net/ark:/65665/37bbdbf09-8037-4468-b86e-1f5b9f283e9d	1.0	http://n2t.net/ark:/65665/m3bc8dcc92-3e68-443e-891b-19f0f0b8ff16	NMNH-01108273	138178		stained
edanmdm-nmnhbotany_2137080	Fedia patellaria Sull. in A. Gray	00139099	http://n2t.net/ark:/65665/35c219a5b-7f16-424c-bd8e-d2e9e81d00f4	1.0	http://n2t.net/ark:/65665/m37f041a1d-c9ff-4c16-af06-23cf7ffef2a2	NMNH-00139099-000001	721568	fiche number : 0865/B06	unstained
edanmdm-nmnhbotany_2152540	Polypodium contiguum Brack. in Wilkes	00139181	http://n2t.net/ark:/65665/3e02d754c-ed8b-4bb4-aeb5-d2e73d585207	1.0	http://n2t.net/ark:/65665/m363c655d0-bbfc-4ccb-b3bc-dca2d86a6731	NMNH-00139181-000001	62582	fiche number : 1043/C01	stained
edanmdm-nmnhbotany_2077780	Pelea brighami H. St. John	00453481	http://n2t.net/ark:/65665/3e407c0a3-86fd-47d7-88c0-cb631ef6f84a	1.0	http://n2t.net/ark:/65665/m35c7e9000-c317-48a8-82c2-258720bd3c3a	NMNH-00453481	15030		stained
edanmdm-nmnhbotany_10084514	Swartzia robiniifolia Willd. ex Vogel	00458774	http://n2t.net/ark:/65665/3ac73ea9c-e516-4097-aaa9-b35a99310042	1.0	http://n2t.net/ark:/65665/m36a5115da-94c3-435c-b920-a4782b0902b5	NMNH-00458774-000001	1480439		unstained
edanmdm-nmnhbotany_2167376	Rosenbergia pringlei House	00479203	http://n2t.net/ark:/65665/3350c164b-66f5-47fe-8f0a-06606e470b4c	1.0	http://n2t.net/ark:/65665/m3c322412a-9431-4399-8448-d06230678a2b	NMNH-00479203	1586623		unstained
edanmdm-nmnhbotany_2163423	Renealmia lucida Maas	00092917	http://n2t.net/ark:/65665/3ac044a6a-8723-482f-8799-555e3ab11211	1.0	http://n2t.net/ark:/65665/m3fbd1fbb4-eaa7-4f60-b166-2f8056834c55	NMNH-00092917-000001	2816943	fiche number : 0144/A01	unstained
edanmdm-nmnhbotany_2107302	Vitis lawsoni King	00094542	http://n2t.net/ark:/65665/396970df4-1bcd-44e9-90e3-ebd1368e422a	1.0	http://n2t.net/ark:/65665/m3315af5de-41f2-4516-8f7a-89ef2dc6cc8f	NMNH-00094542-000001	269803	fiche number : 0524/A04	stained
edanmdm-nmnhbotany_2091846	Salacia cymosa Elmer	00094876	http://n2t.net/ark:/65665/32ce7a435-2017-43ab-a4e1-8e2922b5f82e	1.0	http://n2t.net/ark:/65665/m3bf646e8f-022b-4ff1-be21-ff748273f433	NMNH-00094876-000001	917709	fiche number : 0510/A04	unstained
edanmdm-nmnhbotany_2075306	Schmaltzia nortonii Greene	00095790	http://n2t.net/ark:/65665/31ece7ab9-6c24-4012-b639-10cc6e5fb419	1.0	http://n2t.net/ark:/65665/m3c82f19b6-d640-42d3-9393-e876c13851b0	NMNH-00095790-000001	352744	fiche number : 0501/D02	unstained
edanmdm-nmnhbotany_2157004	Lasiocroton cordifolius Britton & P. Wilson	00096188	http://n2t.net/ark:/65665/3af74acc9-2abc-4c80-889b-db9289be55be	1.0	http://n2t.net/ark:/65665/m37f1b5d73-b7a7-4add-8332-f46e42efe027	NMNH-00096188-000001	1194278	fiche number : 0484/C09	unstained
edanmdm-nmnhbotany_2145044	Draba breweri S. Watson	00100172	http://n2t.net/ark:/65665/3d0e69d17-0597-4168-824d-efddf34b0e32	1.0	http://n2t.net/ark:/65665/m3b551ea3e-df99-48b9-bc33-7ab8b19ffdd8	NMNH-00100172-000002	320514	fiche number : 0310/D10	unstained
edanmdm-nmnhbotany_2157087	Capparis koi Merr. & Chun	00100558	http://n2t.net/ark:/65665/3626f38cc-5bde-4d37-b274-c7c1ad90f85e	1.0	http://n2t.net/ark:/65665/m3ea739264-6808-482b-8fc8-d029e84557a9	NMNH-00100558-000001	1669641	fiche number : 0317/B03	unstained
edanmdm-nmnhbotany_2160354	Geranium crenatum S. Watson	00100872	http://n2t.net/ark:/65665/39b6908b5-9c71-4273-8b60-26bce67e0f3c	1.0	http://n2t.net/ark:/65665/m355eec9ed-be4f-4cb9-b0b4-c5bc8a3cf56e	NMNH-00100872-000001	1380325	fiche number : 0434/C08	unstained
edanmdm-nmnhbotany_2124658	Linum macraei var. marticorenae Mildner	00101147	http://n2t.net/ark:/65665/33d4e612e-22b3-440c-a881-a803a290072e	1.0	http://n2t.net/ark:/65665/m3e67542d0-0c04-4750-8398-408abcd5e81d	NMNH-00101147-000001	2593948A	fiche number : 0439/B03	unstained
edanmdm-nmnhbotany_2160264	Calyptridium roseum S. Watson in C. King	00103155	http://n2t.net/ark:/65665/3a047b42b-3ef8-429c-899d-52ae7c799d86	1.0	http://n2t.net/ark:/65665/m3f22ae611-96bd-4a2b-8919-16b8bfd1b1df	NMNH-00103155-000001	10853	fiche number : 0260/E11	stained
edanmdm-nmnhbotany_2162851	Eriogonum nudum var. pubiflorum Benth. in DC.	00106164	http://n2t.net/ark:/65665/30deeeab2-e0bc-4df3-9ea4-fab16319ad1b	1.0	http://n2t.net/ark:/65665/m393d79d69-44cb-469e-9b1d-3dd9f9260c21	NMNH-00106164-000001	77328	fiche number : 0241/E10	stained
edanmdm-nmnhbotany_2080925	Croton curiosus Croizat	00109541	http://n2t.net/ark:/65665/3c6256370-fe65-46b7-9781-30eca7d1823d	1.0	http://n2t.net/ark:/65665/m32521b2bf-2a94-4021-88c6-544dd3791d24	NMNH-00109541	1590075	fiche number : 0479/B11	unstained
edanmdm-nmnhbotany_2105832	Heliotropium rufipilum var. anadenum I.M. Johnst.	00110883	http://n2t.net/ark:/65665/32246b3fb-e201-4e75-a23c-81809e6adcdc	1.0	http://n2t.net/ark:/65665/m3dab0c6a2-80f7-4673-907e-43f3afb77864	NMNH-00110883-000001	1195015	fiche number : 0727/D06	unstained
edanmdm-nmnhbotany_2086317	Schultesia chiapensis Brandegee	00111679	http://n2t.net/ark:/65665/3fc77be1d-dbd0-4835-abb5-4aa407de3eb1	1.0	http://n2t.net/ark:/65665/m3af451d34-e1de-4ac3-94c4-e9ed6016c025	NMNH-00111679	1206933	fiche number : 0695/C01	unstained
edanmdm-nmnhbotany_2149840	Fernaldia asperoglottis Woodson	00112015	http://n2t.net/ark:/65665/3f9b32f33-af1f-47ef-aecc-9ba60dcd932b	1.0	http://n2t.net/ark:/65665/m36f53ec7f-b51b-4ae5-9f85-a7c664e3ac41	NMNH-00112015-000001	1807080	fiche number : 0700/E06	unstained
edanmdm-nmnhbotany_2110733	Gentiana affinis var. major A. Nelson & J.F. Macbr.	00113175	http://n2t.net/ark:/65665/38cc81659-a605-4ebe-987f-084b71c706bf	1.0	http://n2t.net/ark:/65665/m3d2965041-208f-4cb3-bfae-a4dd73d3566d	NMNH-00113175-000001	693027	fiche number : 0692/B07	unstained
edanmdm-nmnhbotany_2084114	Lippia palmeri S. Watson	00118854	http://n2t.net/ark:/65665/3d8d9692c-182d-4942-bb9f-cf28e7e103ef	1.0	http://n2t.net/ark:/65665/m38baf27ae-a514-432d-ad7b-d8a1f31307a1	NMNH-00118854	46705	fiche number : 0736/C01	unstained
edanmdm-nmnhbotany_2163533	Xanthium affine Greene	00128540	http://n2t.net/ark:/65665/3b5cb7c91-da16-4fcc-b351-2b526fb5f6e2	1.0	http://n2t.net/ark:/65665/m3b1db6a33-65b7-4248-8497-0b5c6a36a290	NMNH-00128540-000001	228571	fiche number : 0930/E08	unstained
edanmdm-nmnhbotany_2136605	Ophioglossum concinnum Brack. in Wilkes	00134408	http://n2t.net/ark:/65665/396d9ffa3-ce71-4bc2-8dbc-9f8356fb8d3c	1.0	http://n2t.net/ark:/65665/m3e94e1029-e4db-478b-923a-826a3e003ff2	NMNH-00134408-000001	57448	fiche number : 1035/D07	stained
edanmdm-nmnhbotany_2085692	Goniopteris costata Brack. in Wilkes	00135029	http://n2t.net/ark:/65665/363ae2301-3f42-49ed-be1c-833c8e76eff5	1.0	http://n2t.net/ark:/65665/m3892fe991-bb87-43a3-a109-703c23c52719	NMNH-00135029	62637	fiche number : 1049/C09	stained
edanmdm-nmnhbotany_2151824	Monstera steyermarkii G.S. Bunting	00005393	http://n2t.net/ark:/65665/33046d629-bf1c-4ad3-a7b5-8480341d9c58	1.0	http://n2t.net/ark:/65665/m332092b92-8780-425c-a614-6f84ef23ca9a	NMNH-00005393-000001	3058620	Multi-sheeted specimen : Sheet 03 of 09	unstained
edanmdm-nmnhbotany_10081083	Carex x saxenii Raymond	00901875	http://n2t.net/ark:/65665/3a7a730d9-a23e-49bc-b6dc-eec5474f932c	1.0	http://n2t.net/ark:/65665/m33b5120ed-76b5-4eec-878c-af576cbd3d3c	NMNH-00901875-000001	1327581		unstained
edanmdm-nmnhbotany_2115633	Chusquea deficiens Parodi	00133379	http://n2t.net/ark:/65665/339fad270-3b09-4c55-b21c-7c5483177d0d	1.0	http://n2t.net/ark:/65665/m36b31d0e1-ab6a-4b79-a34b-431358a2df81	NMNH-00133379	1815753	fiche number : 0018/C08	unstained
edanmdm-nmnhbotany_10131539	Bidens gentryi Sherff	00517294	http://n2t.net/ark:/65665/375659098-61fa-46b7-9d9c-8d74433d001e	1.0	http://n2t.net/ark:/65665/m3c60ce98a-043b-426b-8d70-a697bb48801b	NMNH-00517294	2215637		unstained
edanmdm-nmnhbotany_2166971	Endlicheria szyszyloviczii Mez	00513196	http://n2t.net/ark:/65665/337c0cda2-bd7a-4b87-9663-915d80ffde81	1.0	http://n2t.net/ark:/65665/m37499c84d-4c0d-4d80-8c25-0fd4d75cebe1	NMNH-00513196-000001	931693		unstained
edanmdm-nmnhbotany_10084857	Faramea sessifolia P.H. Allen	00997772	http://n2t.net/ark:/65665/359d27614-eca6-4185-9553-92cc15a5b6b8	1.0	http://n2t.net/ark:/65665/m344a68955-855b-42b5-92b0-39544046edcd	NMNH-00997772-000001	2828132		unstained
edanmdm-nmnhbotany_10086234	Ochroma boliviana Rowlee	01013775	http://n2t.net/ark:/65665/35bc77354-5816-432c-8335-99e8341735e2	1.0	http://n2t.net/ark:/65665/m3feac14f0-4988-4548-a29e-9228a305b37f	NMNH-01013775	12962		unstained
edanmdm-nmnhbotany_2086318	Pectis minutiflora D.J. Keil	01050301	http://n2t.net/ark:/65665/3fb8d6bfd-fa26-4162-a7e1-cd108aebdb74	1.0	http://n2t.net/ark:/65665/m34f678908-5b99-44ca-acde-5a8aae2148f4	NMNH-01050301	1206937	fiche number : 0957/B05	unstained
edanmdm-nmnhbotany_10084726	Genista lanuginosa Spach	00956371	http://n2t.net/ark:/65665/31de99133-df0e-447d-aead-e9780e570d32	1.0	http://n2t.net/ark:/65665/m3e1c05930-42fd-4fbc-affc-8ea3d483b02e	NMNH-00956371-000001	136892		stained
edanmdm-nmnhbotany_11745199	Urostachys ulixis Herter	01268782	http://n2t.net/ark:/65665/309a8c353-4d1a-4d4a-88c5-73714eed2970	1.0	http://n2t.net/ark:/65665/m332b89382-2a8a-4113-a6ca-5504f3272473	NMNH-01268782	2817845		unstained
edanmdm-nmnhbotany_12073177	Rumex tibeticus Rech. f.	01268944	http://n2t.net/ark:/65665/3d6b91dc1-c976-4b9a-95aa-3cf1bb32ec17	1.0	http://n2t.net/ark:/65665/m35ad948a8-a52b-4ffe-9aa0-2873cc5f1107	NMNH-01268944	804142		stained
edanmdm-nmnhbotany_11084295	Drimys winteri var. chilensis (DC.) A. Gray	01187713	http://n2t.net/ark:/65665/363bd1946-0d5b-47a8-9f7a-d56e440d2f87	1.0	http://n2t.net/ark:/65665/m3e2126dde-26d6-4ce5-ac30-30d1ec936303	NMNH-01187713	2403		stained
edanmdm-nmnhbotany_2158588	Ivesia rhypara var. shellyi Ertter	00406257	http://n2t.net/ark:/65665/36c27bd06-f492-4b3b-8bde-ffea343de955	1.0	http://n2t.net/ark:/65665/m37b102ba4-5b08-450a-bf21-ab37e54a7074	NMNH-00406257-000001	3240748		unstained
edanmdm-nmnhbotany_2084089	Krameria sonorae Britton	00002302	http://n2t.net/ark:/65665/32e106f31-ee8d-452c-9e2f-04803d5ac212	1.0	http://n2t.net/ark:/65665/m3e3b17afa-c0e3-42f3-815f-a065ff2d8983	NMNH-00002302	8420	fiche number : 0383/A03	unstained
edanmdm-nmnhbotany_2112554	Lupinus densiflorus var. perfistulosus C.P. Sm.	00003156	http://n2t.net/ark:/65665/3b98d5a8b-8cd0-49a2-a173-3d660a1cbbcd	1.0	http://n2t.net/ark:/65665/m3d317a5be-dc62-4ee2-bc1e-47f7a6a2b52a	NMNH-00003156-000001	20645	fiche number : 0392/E06	stained
edanmdm-nmnhbotany_2124909	Dalea schaffneri Hemsl.	00003780	http://n2t.net/ark:/65665/32c80594d-eef0-4415-8ae9-9aa16fa82c51	1.0	http://n2t.net/ark:/65665/m353b89615-e15b-4c25-9f5f-524404b40c23	NMNH-00003780-000001	574871		unstained
